
reduxevs
,EC2,OLD CodeGen (Windows) *PRODUCTION*,vault-production-avantassessment,30,Okay
,EC2,*PRODUCTION* Adobe Media Server,vault-production-avantassessment,30,Okay
,EC2,*PRODUCTION* Adobe Media Server,vault-production-avantassessment,30,Okay
,EC2,PRODUCTION - classpak,vault-production-avantassessment,30,Okay
,EC2,DEVELOPMENT - RaterConnection,vault-development-avantassessment,7,Okay
,EC2,DEVELOPMENT - classpak,vault-development-avantassessment,7,Okay

avant-prod

avant-stage

avantdr

backerclub
,EC2,nr-backerclub-oprs-bastion,vault-management-backerclub,4,Okay
,EFS,fs-320a4299,vault-production-backerclub,30,Okay

bambeedev

bambeemgmt
,EC2,bambee-mgt-rancher-001,vault-management-bambeemgmt,4,Okay
,EC2,bambee-mgt-jenkins-001,vault-management-bambeemgmt,4,Okay
,EC2,bambee-mgt-bastion-001,vault-management-bambeemgmt,4,Okay
,EC2,bambee-mgt-algovpn-001,vault-management-bambeemgmt,4,Okay
,EC2,bambee-mgt-kubectl-001,vault-management-bambeemgmt,4,Okay

bambeeprod

bambeerelease

calibrate-wco

calibrate-jc

ccf
,EC2,webserver-production-ccf,vault-production-ccf,30,Okay
,EC2,webserver-development-ccf,vault-development-ccf,7,Okay

cdmgmt
,EC2,NR-CENTRALDATA-ALGOVPN,vault-production-centraldata,60,Not Okay
,EC2,webserver-production-central-data,vault-production-centraldata,61,Not Okay
,EC2,webserver-development-cd-theme,vault-development-cd-management,60,Not Okay
,EC2,webserver-development-central-data,vault-development-cd-management,60,Not Okay
,EC2,NR-CENTRALDATA-BASTION,vault-management-cd-management,4,Okay
,EC2,,vault-production-centraldata,60,Not Okay

cdorg

cd-alsco
,EC2,webserver-development-central-data-alsco,vault-development-cdalsco,60,Not Okay
,EC2,cronserver-production-central-data-alsco,vault-production-cdalsco,61,Not Okay
,EC2,bastion-management-central-data-alsco,vault-management-cdalsco,4,Okay
,EFS,fs-4231ab3a,vault-production-cdalsco,60,Not Okay
,EFS,fs-9971c0e1,vault-development-cdalsco,60,Not Okay

cd-apco
,EC2,webserver-development-central-data-apco,vault-development-cd-apco,60,Not Okay
,EC2,bastion-management-central-data-apco,vault-management-cd-apco,4,Okay
,EFS,fs-a964bed1,vault-development-cd-apco,60,Not Okay

cd-apex
,EC2,bastion-management-central-data-apex,vault-management-cd-apex,4,Okay
,EC2,webserver-development-central-data-apex,vault-development-cd-apex,60,Not Okay
,EFS,fs-967420ee,vault-production-cd-apex,60,Not Okay
,EFS,fs-ee394f96,vault-development-cd-apex,60,Not Okay

cd-dealershop
,EC2,bastion-management-central-data-dealershop,vault-management-cd-dealershop,4,Okay
,EC2,cronserver-production-central-data-dealershop,vault-production-cd-dealershop,60,Not Okay
,EC2,webserver-development-central-data-dealershop,vault-development-cd-dealershop,60,Not Okay
,EFS,fs-76be620e,vault-development-cd-dealershop,60,Not Okay
,EFS,fs-818610f9,vault-production-cd-dealershop,60,Not Okay

cd-kuhlman
,EC2,bastion-management-central-data-kuhlman,vault-management-cd-kuhlman,4,Okay
,EC2,webserver-development-central-data-kuhlman,vault-development-cd-kuhlman,60,Not Okay
,EC2,cronserver-production-central-data-kuhlman,vault-production-cd-kuhlman,60,Not Okay
,EFS,fs-d6b0c9ae,vault-production-cd-kuhlman,60,Not Okay
,EFS,fs-ecbc0d94,vault-development-cd-kuhlman,60,Not Okay

cd-logistica

cd-mcgee
,EC2,cronserver-production-central-data-mcgee,vault-production-cd-mcgee,60,Not Okay
,EC2,bastion-management-central-data-mcgee,vault-management-cd-mcgee,4,Okay
,EC2,webserver-development-central-data-mcgee,vault-development-cd-mcgee,60,Not Okay
,EFS,fs-9beb41e3,vault-production-cd-mcgee,60,Not Okay
,EFS,fs-cc3b93b4,vault-development-cd-mcgee,60,Not Okay

cd-nicholas

cd-okindustrial
,EC2,bastion-management-central-data-okindustrial,vault-management-cd-ok-industrial,4,Okay
,EC2,webserver-development-central-data-okindustrial,vault-development-cd-ok-industrial,60,Not Okay
,EFS,fs-83339dfb,vault-development-cd-ok-industrial,60,Not Okay

cd-quality-supply
,EC2,bastion-management-central-data-qualitysupply,vault-management-cd-quality-supply,4,Okay
,EC2,webserver-development-central-data-qualitysupply,vault-development-cd-quality-supply,60,Not Okay

cd-rmright
,EC2,bastion-management-central-data-rmwright,vault-management-cd-rmwright,4,Okay
,EC2,webserver-development-central-data-rmwright,vault-development-cd-rmright,60,Not Okay
,EC2,webserver-production-central-data-rmwright,vault-production-cd-rmwright,60,Not Okay
,EFS,fs-3bf42f43,vault-development-cd-rmright,60,Not Okay
,EFS,fs-6c54fc14,vault-production-cd-rmwright,60,Not Okay

cd-rubber
,EC2,webserver-development-central-data-rubber,vault-development-cdrubber,60,Not Okay
,EC2,bastion-management-central-data-rubber,vault-management-cdrubber,4,Okay
,EC2,cronserver-production-central-data-rubber,vault-production-cdrubber,60,Not Okay
,EFS,fs-087ff970,vault-production-cdrubber,60,Not Okay
,EFS,fs-9bcc6fe3,vault-development-cdrubber,60,Not Okay

cd-silmar
,EC2,apexserver-production-central-data-silmarelectronics,vault-production-cd-silmar-electronics,60,Not Okay
,EC2,bastion-management-central-data-silmarelectronics,vault-management-cd-silmar-electronics,4,Okay
,EC2,webserver-development-central-data-silmarelectronics,vault-development-cd-silmar-electronics,60,Not Okay
,EC2,cronserver-production-central-data-silmarelectronics,vault-production-cd-silmar-electronics,60,Not Okay
,EFS,fs-00067178,vault-production-cd-silmar-electronics,60,Not Okay
,EFS,fs-9cbb1be4,vault-development-cd-silmar-electronics,60,Not Okay

cd-sunbelt-supply
,EC2,webserver-development-central-data-sunbeltsupply,vault-development-cd-sunbeltsupply,60,Not Okay
,EC2,bastion-management-central-data-sunbeltsupply,vault-management-cd-sunbeltsupply,4,Okay
,EFS,fs-0abf4a71,vault-production-sunbelt-supply,60,Not Okay
,EFS,fs-eb96f293,vault-development-cd-sunbeltsupply,60,Not Okay

chassymedia
,EC2,web1-production-chassy,vault-production-chassymedia-backup,30,Okay
,EC2,web1-production-chassy,vault-production-chassymedia-backup,30,Okay

cisolution
,EC2,nr-ci-solutions-web,vault-production-CIsolutions,720,Not Okay
,EFS,fs-92dfd98b,vault-development-CIsolutions,4,Okay
,EFS,fs-f5131cec,vault-production-CIsolutions,720,Not Okay

cmlviz

cnw
,EC2,cnw-ohio-prod-web-002,vault-production-couriernetwork,30,Okay
,EC2,cnw-ohio-prod-web-002,vault-production-couriernetwork,30,Okay
,EC2,cnw-ohio-oprs-bastion-001,vault-management-couriernetwork,4,Okay
,EC2,cnw-ohio-temp-db-001,vault-production-couriernetwork,30,Okay
,EC2,cnw-ohio-prod-web-001,vault-production-couriernetwork,30,Okay
,EC2,cnw-ohio-prod-web-001,vault-production-couriernetwork,30,Okay

curf
,EC2,webserver-stage-curf,vault-staging-curf,7,Okay
,EC2,webserver-production-curf,vault-production-curf,30,Okay
,EC2,web-docker-stage-curf,vault-staging-curf,7,Okay

cryptocorp
,EC2,crypto-corp-endpoint-server,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-monitor-001,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-mktg-tools-001,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-monitor-001,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-ssg-001,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-openvpn-002,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-blog-prod,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-okta-instance-001,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-wordpress-001,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-blog-dev,vault-production-cryptotradingcorp,30,Okay
,EC2,crypto-corp-intern-openvpn-002,vault-production-cryptotradingcorp,30,Okay

cryptoprod
,EC2,crypto-prod-tableau-003,vault-management-cryptotradingproduction,4,Okay
,EC2,,vault-production-cryptotradingproduction,30,Okay
,EC2,crypto-prod-bastion-002,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-tableau-004,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-tableau-004,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-tableau-002,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-tableau-003,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-kubectl-001,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-bastion-001,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-jenkins-001,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-registry-001,vault-production-cryptotradingproduction,30,Okay
,EC2,crypto-prod-prometheus-001,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-tools-003,vault-production-cryptotradingproduction,30,Okay
,EC2,,vault-production-cryptotradingproduction,30,Okay
,EC2,crypto-prod-tableau-002,vault-management-cryptotradingproduction,4,Okay
,EC2,crypto-prod-tools-003,vault-production-cryptotradingproduction,30,Okay
,EFS,fs-b565ceff,vault-production-cryptotradingproduction,30,Okay

cryptoqa
,EC2,crypto-qa-sandbox-spike-01,vault-development-cryptotradingqa,7,Okay
,EC2,crypto-api-sandbox-server,vault-development-cryptotradingqa,7,Okay
,EC2,crypto-qa-jenkins-001,vault-management-cryptotradingqa,4,Okay
,EC2,crypto-qa-jenkins-slave-001,vault-management-cryptotradingqa,4,Okay
,EC2,crypto-qa-voyager-exchange-simulator-001,vault-development-cryptotradingqa,7,Okay
,EC2,crypto-qa-tools-002,vault-development-cryptotradingqa,7,Okay
,EC2,crypto-qa-tools-002,vault-development-cryptotradingqa,7,Okay
,EC2,crypto-qa-bastion-001,vault-management-cryptotradingqa,4,Okay
,EC2,crypto-qa-kubectl-001,vault-management-cryptotradingqa,4,Okay
,EFS,fs-b244edf8,vault-development-cryptotradingqa,4,Okay

cryptostage
,EC2,crypto-stage-jenkins-001,vault-management-cryptotradingstage,4,Okay
,EC2,crypto-stage-kubectl-001,vault-management-cryptotradingstage,4,Okay
,EC2,crypto-stage-bastion-001,vault-management-cryptotradingstage,4,Okay
,EC2,crypto-stage-tools-002,vault-staging-cryptotradingstage,7,Okay
,EC2,crypto-stage-tools-002,vault-staging-cryptotradingstage,7,Okay
,EFS,fs-c07bd08a,vault-staging-cryptotradingstage,4,Okay

cyberauction
,EC2,nr-ca-v2-kubectl-001,vault-management-cyberauctions,4,Okay
,EC2,nr-ca-v2-elk-001,vault-management-cyberauctions,4,Okay
,EC2,,vault-management-cyberauctions,4,Okay
,EC2,nr-ca-v2-elk-001,vault-management-cyberauctions,4,Okay
,EC2,nr-ca-v2-bastion-001,vault-management-cyberauctions,4,Okay
,EC2,nr-ca-v2-jenkins-001,vault-management-cyberauctions,4,Okay
,EFS,fs-a6e99ca3,vault-production-cyberauctions,30,Okay

dacast
,EC2,bastion-management-dacast-wp,vault-management-dacast,4,Okay
,EFS,fs-38ed218c,vault-production-dacast,30,Okay
,EFS,fs-fbf0580c,vault-development-dacast,4,Okay
,EFS,fs-fc826b48,vault-staging-dacast,4,Okay

dacast-master

dacast-vzaar

dacast-vzaar-servers

dakota-funds
,EC2,web-dakota-production,vault-production-DakotaFunds,30,Okay
,EC2,nr-dakota-oprs-bastion,vault-management-dakotafunds,4,Okay
,EFS,fs-0b1f5a42,vault-production-DakotaFunds,30,Okay

dakota-funds-2
,EC2,bastion-management-dakotafunds,vault-management-dakotafunds-drupal,4,Okay
,EC2,web-development-dakotapages,vault-development-dakotafunds-drupal,7,Okay
,EFS,fs-a065ac22,vault-production-dakotafunds-drupal,30,Okay
,EFS,fs-af18ef2d,vault-development-dakotafunds-drupal,4,Okay

directbooker
,EC2,direct-booker-application-server,vault-production-directbooker,15,Not Okay
,EC2,direct-booker-ERP,vault-production-directbooker,15,Not Okay
,EC2,MailServer,vault-production-directbooker,15,Not Okay
,EC2,MailServer,vault-production-directbooker,15,Not Okay
,EC2,Web Server,vault-production-directbooker,18,Not Okay

directbooker-dev
,EC2,web-development-direct-booker,vault-development-directbooker-dev,7,Okay

eeschenck
,EFS,fs-363f859f,vault-development-eeschenck,4,Okay
,EFS,fs-7c2aa4d5,vault-development-eeschenck,4,Okay
,EFS,fs-9f3e8436,vault-development-eeschenck,4,Okay

fully
,EC2,NR-FULLY-PROD-ERGODEPOT,vault-production-fully,30,Okay
,EC2,nr-fully-bastion,vault-management-fully,4,Okay
,EC2,NR-FULLY-M2-JENKINS-PROD,vault-production-fully,30,Okay
,EC2,NR-FULLY-MAGENTO2-JENKINS,vault-management-fully,4,Okay
,EFS,fs-c4655d6f,vault-production-fully,30,Okay
,EFS,fs-d6c2677d,vault-staging-fully,4,Okay

fti

gbi
,EC2,Green Building Initiative Server,vault-production-thegbi,30,Okay
,EC2,Green Building Initiative Server,vault-production-thegbi,30,Okay
,EC2,Green Building Initiative Server,vault-production-thegbi,30,Okay

graybox

gsm-dr
,EC2,nr-gsm-algovpn-001,vault-management-greyskymedia,4,Okay
,EC2,nr-gsm-docker-registry,vault-management-greyskymedia,4,Okay

industry-arts
,EC2,bastion-management-coverfly,vault-management-industryarts,4,Okay
,EC2,webserver2-production-coverfly,vault-production-industryarts,30,Okay
,EC2,job-staging-coverfly-new2,vault-staging-industryarts,7,Okay
,EC2,job-production-coverfly,vault-production-industryarts,30,Okay
,EC2,webserver-staging-coverfly,vault-staging-industryarts,7,Okay
,EC2,bastion-management-coverfly,vault-management-industryarts,4,Okay
,EC2,webserver1-production-coverfly,vault-production-industryarts,30,Okay

ionix-systems

ionix-systems-kwikpick

jch-dev
,EFS,fs-55d30575,vault-development-jch-dev,4,Okay

jch-mgmt
,EC2,jch-aircloud-mgt-bastion-001,vault-management-aircloudmanagement,4,Okay
,EC2,jch-aircloud-mgt-elk-001,vault-management-aircloudmanagement,4,Okay
,EC2,jch-aircloud-mgt-algo-001,vault-management-aircloudmanagement,4,Okay
,EC2,jch-aircloud-mgt-jenkins-001,vault-management-aircloudmanagement,4,Okay
,EC2,jch-aircloud-mgt-kubectl-001,vault-management-aircloudmanagement,4,Okay
,EC2,,vault-management-aircloudmanagement,4,Okay

jch-prod
,EFS,fs-cab36aea,vault-production-jch-prod,30,Okay

jch-stage

lebook
,EC2,lebook-db01,vault-production-lebook,30,Okay
,EC2,lebook-db01,vault-production-lebook,30,Okay

logoup
,EC2,web-production-logoup-rjrcenterport,vault-production-logoup,30,Okay
,EC2,web-production-logoup-frontend-web,vault-production-logoup,30,Okay
,EC2,bastion-management-logoup,vault-management-logoup,4,Okay

manor-devstage
,EC2,bastion-manor,vault-management-manorfinancial,4,Okay

manor-prod
,EC2,bastion-manor,vault-management-manorfinancial,4,Okay

minded-dev

minded-mgmt
,EC2,sonarqube-management-minded,vault-management-mindedmgmt,4,Okay
,EC2,jenkins-management-minded,vault-management-mindedmgmt,4,Okay
,EC2,bastion-management-minded,vault-management-mindedmgmt,4,Okay
,EC2,openvpn-management-minded,vault-management-mindedmgmt,4,Okay
,EC2,bastion-management-minded,vault-management-mindedmgmt,4,Okay
,EC2,kubectl-management-minded,vault-management-mindedmgmt,4,Okay

minded-org

minded-prod

minded-stage

neea
,EC2,nr-neea-oprs-sparksapp,vault-production-sparkneea,30,Okay
,EC2,nr-neea-oprs-expressionengine,vault-production-sparkneea,30,Okay
,EC2,nr-neea-oprs-bastion,vault-management-sparkneea,4,Okay
,EC2,nr-neea-oprs-openstudio,vault-production-sparkneea,30,Okay
,EC2,nr-neea-oprs-openstudio,vault-production-sparkneea,30,Okay

newseasons
,EC2,NR-NEWSEASONS-BASTION,vault-management-newseasonsmarket,4,Okay
,EC2,NR-NEWSEASONS-ELK,vault-management-newseasonsmarket,4,Okay
,EFS,fs-489662e2,vault-production-newseasonsmarket,30,Okay
,EFS,fs-8ea8b125,vault-development-newseasonsmarket,4,Okay
,EFS,fs-cb5c6460,vault-production-newseasonsmarket,30,Okay

next-reason-dev

next-reason-mgmt

next-reason-prod

next-reason-uat

nikesb
,EC2,nr-nikeSB-dev-web,vault-development-nikesb,7,Okay
,EC2,nr-nikeSB-Prod-Redirect,vault-production-nikesb,30,Okay
,EC2,nr-nikeSB-stage-web,vault-staging-nikesb,7,Okay
,EC2,nr-nikeSB-bastion,vault-management-nikesb,4,Okay
,EFS,fs-2368ac88,vault-staging-nikesb,4,Okay
,EFS,fs-29a36382,vault-production-nikesb,30,Okay
,EFS,fs-ebb5b043,vault-development-nikesb,4,Okay

pacific-coast
,EC2,PCFruit-Analytics-test,vault-production-pcfruit,30,Okay
,EC2,PCFruit-Analytics-test,vault-production-pcfruit,30,Okay

pci
,EC2,bastion-management-pci,vault-management-pci,4,Okay
,EC2,EFI-DSF-Store01,vault-production-pci,30,Okay
,EC2,web-production-pci-erj,vault-production-pci,30,Okay
,EC2,EFI-SmartCanvas-01,vault-production-pci,30,Okay
,EC2,EFI-DSF-Store01,vault-production-pci,30,Okay
,EC2,management-cipher-sensor,vault-management-pci,4,Okay
,EC2,management-cipher-sensor,vault-management-pci,4,Okay
,EFS,fs-f02a0c71,vault-management-pci,4,Okay

phobs
,EC2,phobs-oprs-bastion-002,vault-management-phobs,4,Okay
,EC2,,vault-management-phobs,4,Okay
,EC2,,vault-management-phobs,4,Okay
,EC2,phobs-oprs-gitlab-001-old,vault-management-phobs,4,Okay
,EC2,phobs-oprs-tools-002,vault-management-phobs,4,Okay
,EC2,phobs-oprs-qualys-001,vault-management-phobs,4,Okay
,EC2,phobs-oprs-tools-002,vault-management-phobs,4,Okay
,EFS,fs-bea414e7,vault-development-phobs,4,Okay
,EFS,fs-e90761b0,vault-production-phobs,30,Okay

pokemon

polkadex

project-expedition
,EC2,Production,vault-production-project-expedition,30,Okay
,EC2,Stage,vault-staging-project-expedition,7,Okay

quvered

realtyninja
,EC2,blog-production-realtyninja,vault-production-realtyninja,22,Not Okay
,EC2,40listings-production-realtyninja,vault-production-realtyninja,30,Okay

shoppingboss
,EC2,nr-Shoppingboss-Linux-Instance,vault-production-shoppingboss,30,Okay
,EC2,nr-shoppingboss-RDS-Linked-server,vault-production-shoppingboss,30,Okay
,EC2,nr-shoppingboss-win-bastion,vault-management-shoppingboss,4,Okay

positiveacorn
,EC2,web001-production-positiveacorn,vault-production-positiveacorn,30,Okay

sow-and-go

speeddigital
,EC2,speeddigital-management-bastion,vault-management-speeddigital,4,Okay
,EC2,speeddigital-management-bastion,vault-management-speeddigital,4,Okay

suiteAmerica

suiteAmerica-2
,EC2,suite-america2-openvpn,vault-production-suiteamerica2,30,Okay

supplyden

sustainableenergyfund
,EC2,Centos7/WHM,vault-production-sustainableenergyfund,30,Okay

topshelfaquatics
,EC2,NR-SHELF-AQUATICS-WEB,vault-production-topshelfaquatics,30,Okay
,EC2,NR-SHELF-AQUATICS-WEB,vault-production-topshelfaquatics,30,Okay

unique-advertising

virtualcio
,EC2,nr-virtualcio-server-001,vault-production-pacoakbpc,30,Okay
,EC2,nr-virtualcio-server-001,vault-production-pacoakbpc,30,Okay

waitrainer
,EC2,waitrainer-prod-mongodb002,vault-production-waitrainer,30,Okay
,EC2,waitrainer-prod-mongodb001,vault-production-waitrainer,30,Okay
,EC2,waitrainer-qa-app-001,vault-staging-waitrainer,7,Okay
,EC2,waitrainer-prod-mongodb002,vault-production-waitrainer,30,Okay
,EC2,waitrainer-prod-app-001,vault-production-waitrainer,30,Okay
,EC2,waitrainer-prod-mongodb003,vault-production-waitrainer,30,Okay
,EC2,waitrainer-prod-app-001,vault-production-waitrainer,30,Okay
,EC2,waitrainer-qa-db-001,vault-staging-waitrainer,7,Okay
,EC2,waitrainer-prod-mongodb001,vault-production-waitrainer,30,Okay

waitrainer2
